Site,Name,Price,RAM,Storage,Url
refurbed.dk,Apple MacBook Air 2020 | 13.3&quot; | M1,3295 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/apple-macbook-air-m1-2020/
refurbed.dk,Apple MacBook Pro 2021 M1 | 14.2&quot;,5709 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/apple-macbook-pro-2021-m1-14/
refurbed.dk,Lenovo ThinkPad T490s | i5-8365U | 14&quot;,2289 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp490s-8365u/
refurbed.dk,Apple MacBook Air 2020 | 13.3&quot;,2865 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-air-2020/
refurbed.dk,Lenovo ThinkPad T490 | i5-8265U | 14&quot;,1765 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-t490-8265u/
refurbed.dk,Apple MacBook Air 2024 | 15.3&quot; | M3,7865 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-air-m3-2024-15/
refurbed.dk,HP EliteBook x360 830 G6 | i7-8565U | 13.3&quot;,3735 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-x360-830-g6-8565u/
refurbed.dk,Apple MacBook Air 2022 | 13.6&quot; | M2,4675 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-air-m2-2022/
refurbed.dk,Dell Precision 7740 | i9-9980HK | 17.3&quot;,11019 kr.,32.0 GB,2000 GB,https://www.refurbed.dk/p/dell-precision-7740-9980hk/
refurbed.dk,Apple MacBook Pro 2020 | 13.3&quot; | Touch Bar,3285 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/apple-macbook-pro-2020-133-tb/
refurbed.dk,HP EliteBook 840 G6 | i5-8265U | 14&quot;,1895 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-840-g6-i5-8265u/
refurbed.dk,Lenovo ThinkPad T480 | i5-8350U | 14&quot;,1975 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-t480-8350u/
refurbed.dk,Apple MacBook Pro 2021 M1 | 16.2&quot;,6685 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/apple-macbook-pro-2021-m1-16-2/
refurbed.dk,Lenovo ThinkPad X1 Carbon G9 | i7-1165G7 | 14&quot;,6525 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-g9-1165g7-14/
refurbed.dk,Apple MacBook Pro 2019 | 13.3&quot; | Touch Bar,2795 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/macbook-pro-2019-133-tb/
refurbed.dk,Dell Latitude 7310 | i5-10310U | 13.3&quot;,1865 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7310-i5-10310u/
refurbed.dk,HP ZBook Studio G5 | i7-9850H | 15.6&quot;,3545 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-zbook-studio-g5-9850h/
refurbed.dk,Apple MacBook Air 2019 | 13.3&quot; | i5,2465 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/apple-macbook-air-2019-i5-13-3/
refurbed.dk,Lenovo ThinkPad T480 | i5-8250U | 14&quot;,1775 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-t480-8250u/
refurbed.dk,HP ProBook 450 G7 | i5-10210U | 15.6&quot;,2349 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-450-g7-i5-10210u/
refurbed.dk,HP ProBook 640 G5 | i5-8365U | 14&quot;,1985 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-640-g5-8365u-14/
refurbed.dk,Dell Latitude 7390 2 in 1 | i5-8350U | 13.3&quot;,2425 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7390-2-1-i5-8350u/
refurbed.dk,Lenovo ThinkPad X13 | i5-10310U | 13.3&quot;,1875 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-x13-10310u/
refurbed.dk,Apple MacBook Pro 2023 M2 | 14.2&quot;,10979 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/apple-macbook-pro-2023-m2-14/
refurbed.dk,HP ProBook 440 G6 | i5-8265U | 14&quot;,2329 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-440-g6-i5-8265u/
refurbed.dk,Lenovo ThinkPad P15 G1 | i7-10750H | 15.6&quot;,5189 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p15-g1-10750h/
refurbed.dk,Lenovo ThinkPad P14s G2 | i7-1165G7 | 14&quot;,3965 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p14s-g2-1165g7/
refurbed.dk,HP EliteBook 830 G8 | i5-1145G7 | 13.3&quot;,2315 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-830-g8-1145g7-13-3/
refurbed.dk,Apple MacBook Pro 2019 | 16&quot;,3439 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/apple-macbook-pro-2019-16/
refurbed.dk,Dell Latitude 5400 Chromebook | i5-8365U | 14&quot;,3139 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-cb-5400-8365u/
refurbed.dk,Lenovo ThinkPad X1 Carbon G7 | i7-8565U | 14&quot;,3485 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-8565u/
refurbed.dk,Lenovo ThinkPad P16 | i7-12800HX | 16&quot;,14005 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p17-12800hx/
refurbed.dk,Dell Latitude 7410 | i7-10610U | 14&quot;,3289 kr.,16.0 GB,250 GB,https://www.refurbed.dk/p/dell-latitude-7410-i7-10610u/
refurbed.dk,HP ProBook 640 G8 | i5-1145G7 | 14&quot;,2305 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-640-g8-i5-1145g7/
refurbed.dk,Dell Chromebook 3100 | N4020 | 11.6&quot;,995 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/dell-chromebook-3100-n4020/
refurbed.dk,Lenovo ThinkPad T580 | i7-8650U | 15.6&quot;,3559 kr.,4.0 GB,120 GB,https://www.refurbed.dk/p/lenovo-tp-t580-8650u/
refurbed.dk,HP EliteBook 640 G9 | i5-1235U | 14&quot;,3285 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-640-g9-i5-1235u-14/
refurbed.dk,Lenovo Thinkpad T14 G1 | Ryzen 5 PRO 4650U | 14&quot;,2765 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g1-4650u/
refurbed.dk,Lenovo Thinkpad T14s G2 | Ryzen 7 PRO 5850U | 14&quot;,4875 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g2-r7-pro/
refurbed.dk,Lenovo ThinkPad T490 | i7-8665U | 14&quot;,2185 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-t490-i7-8665u/
refurbed.dk,Fujitsu Lifebook E5411 | i3-1115G4 | 14&quot;,2295 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/fujitsu-lifebook-e5411-i3-1115g4/
refurbed.dk,Getac V110 G6 | i5-10210U | 11.6&quot;,5309 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/getac-v110-g6-10210u-11-6/
refurbed.dk,Lenovo ThinkPad T16 G1 | i7-1255U | 16&quot;,6209 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t16-g1-i7-1255u/
refurbed.dk,HP EliteBook 830 G6 | i5-8365U | 13.3&quot;,1905 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-eb-830-g6-8365u/
refurbed.dk,HP EliteBook 840 G10 | i5-1350P | 14&quot;,6735 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-840-g10-i5-1350p/
refurbed.dk,Microsoft Surface Laptop 5 | i7-1265U | 15&quot;,5935 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/microsoft-surface-5-i7-1265u-15/
refurbed.dk,Lenovo ThinkPad X1 Carbon G10 | i7-1260P | 14&quot;,6525 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-carbon-x1-g10-i7-1260p/
refurbed.dk,Dell Precision 5560 | i7-11850H | 15.6&quot;,5225 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-5560-11850h/
refurbed.dk,Apple MacBook Pro 2017 | 13.3&quot; | Touch Bar,2669 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-pro-2017-13-3-touc/
refurbed.dk,Lenovo ThinkPad X1 Carbon G8 | i5-10210U | 14&quot;,2945 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-g8-10210u/
refurbed.dk,Apple MacBook Pro 2020 M1 | 13.3&quot;,4139 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-pro-2020-m1/
refurbed.dk,Lenovo ThinkPad L15 G1 | i5-10210U | 15.6&quot;,2915 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-l15-g1-i5-10210u/
refurbed.dk,Dell Precision 5550 | i7-10875H | 15.6&quot;,6645 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-5550-i7-10875h/
refurbed.dk,Lenovo ThinkPad X1 Yoga G6 | i7-1185G7 | 14&quot;,3649 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g6-i7-1185g7/
refurbed.dk,Lenovo ThinkPad P15s G2 | i7-1165G7 | 15.6&quot;,4945 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p15s-g2-1165g7/
refurbed.dk,Fujitsu Lifebook U7410 | i5-10210U | 14&quot;,2315 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u7410-i5-10210u/
refurbed.dk,Lenovo ThinkPad P15 G1 | i7-10850H | 15.6&quot;,5375 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p15-g1-10850h/
refurbed.dk,HP ProBook 650 G8 | i5-1135G7 | 15.6&quot;,3049 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-650-g8-1135g7/
refurbed.dk,HP EliteBook 830 G9 | i5-1235U | 13.3&quot;,4509 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/hp-elitebook-830-g9-i5-1235u-13/
refurbed.dk,HP ZBook Studio G5 | i7-8850H | 15.6&quot;,3619 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-zbook-studio-g5-8850h/
refurbed.dk,Apple MacBook Air 2024 | 13.6&quot; | M3,6135 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-air-m3-2024/
refurbed.dk,HP EliteBook 840 G8 | i5-1145G7 | 14&quot;,2429 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-840-g8-1145g7-14/
refurbed.dk,Lenovo ThinkPad X1 Carbon G6 | i7-8550U | 14&quot;,3419 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-8550u/
refurbed.dk,Microsoft Surface Laptop 5 | i5-1245U | 13.5&quot;,4459 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/microsoft-surface-5-i5-1245u/
refurbed.dk,Dell Precision 5540 | i7-9850H | 15.6&quot;,4925 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-precision-5540-i7-9850h/
refurbed.dk,HP ZBook Fury 15 G8 | i7-11850H | 15.6&quot;,5425 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/hp-zbook-fury-15-g8-11850h-15-6/
refurbed.dk,Lenovo ThinkPad T14s G3 | i5-1240P | 14&quot;,5805 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g3-i5-1240p/
refurbed.dk,HP ZBook Fury 15 G7 | i7-10850H | 15.6&quot;,4555 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/hp-zbook-fury-15-g7-10850h-15-6/
refurbed.dk,HP EliteBook 840 G7 | i5-10210U | 14&quot;,2085 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-g7-i5-10210u/
refurbed.dk,HP EliteBook 850 G8 | i5-1145G7 | 15.6&quot;,3179 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-850-g8-1145g7-15-6/
refurbed.dk,Apple MacBook Pro 2022 M2 | 13.3&quot; | Touch Bar,5605 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-pro-2022-m2-13-tb/
refurbed.dk,Fujitsu Lifebook U7311 | i5-1135G7 | 13.3&quot;,2649 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u7311-1135g7/
refurbed.dk,Dell Latitude 5420 | i3-1125G4 | 14&quot;,1825 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5420-1125g4/
refurbed.dk,Apple MacBook Pro 2017 | 13.3&quot;,2125 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-pro-2017-i5-13/
refurbed.dk,Lenovo ThinkPad X395 | Ryzen 5 PRO 3500U | 13.3&quot;,2285 kr.,16.0 GB,128 GB,https://www.refurbed.dk/p/lenovo-thinkpad-x395-ryzen-5-pro/
refurbed.dk,Lenovo ThinkPad L15 G3 | i5-1245U | 15.6&quot;,4609 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-l15-g3-i5-1245u/
refurbed.dk,Apple MacBook Pro 2019 | 15.4&quot; | Touch Bar,3179 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/macbook-pro-2019-154-tb/
refurbed.dk,Lenovo ThinkPad T490s | i5-8265U | 14&quot;,2199 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp490s-8265u/
refurbed.dk,Dell Precision 5570 | i7-12800H | 15.6&quot;,6905 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-5570-i7-12800h/
refurbed.dk,Lenovo ThinkPad T14s G3 | Ryzen 5 PRO 6650U | 14&quot;,8365 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-tp-t14s-g3-r-5-pro-6650u/
refurbed.dk,Lenovo IdeaPad Slim 5 16AKP10 | Ryzen AI 5 330 | 16&quot;,5689 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/lenovo-ip-slim-5-16akp10-r-5-330/
refurbed.dk,HP EliteBook 840 G9 | i5-1245U | 14&quot;,3625 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-840-g9-i5-1245u/
refurbed.dk,Lenovo ThinkPad X1 Carbon G10 | i5-1240P | 14&quot;,5175 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-carbon-x1-g10-i5-1240p/
refurbed.dk,Lenovo Chromebook 500e G2 | N4120 | 11.6&quot;,1065 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/lenovo-chromebook-500e-g2-n4120/
refurbed.dk,Lenovo ThinkPad T14 G2 | i7-1165G7 | 14&quot;,3779 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g2-i7-1165g7/
refurbed.dk,Lenovo Thinkpad T14s G2 | i7-1185G7 | 14&quot;,3435 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g2-1185g7/
refurbed.dk,Lenovo ThinkPad T480 | i7-8550U | 14&quot;,2169 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-t480-i7-8550u/
refurbed.dk,Lenovo ThinkPad T14 G3 | i7-1265U | 14&quot;,6635 kr.,32.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g3-i7-1265u/
refurbed.dk,Dell Latitude 15 9510 | i7-10710U | 15&quot;,3505 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-15-9510-i7-10710u/
refurbed.dk,HP EliteBook x360 830 G6 | i5-8265U | 13.3&quot;,3045 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-x360-830-g6-8265u/
refurbed.dk,Lenovo ThinkPad T480s | i5-8250U | 14&quot;,1895 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/lenovo-tp-t480s-8250u/
refurbed.dk,Lenovo ThinkPad X13 Yoga G3 | i5-1235U | 13.3&quot;,3059 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-x13-yoga-g3-i5-1235u/
refurbed.dk,Lenovo ThinkPad T14 G2 | Ryzen 5 PRO 5650U | 14&quot;,3545 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g2-r5-5650u/
refurbed.dk,HP 250 G8 | i3-1115G4 | 15.6&quot;,2669 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-250-g8-i3-1115g4/
refurbed.dk,Lenovo ThinkPad L480 | i5-8250U | 14&quot;,2085 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-l480-8250u-14/
refurbed.dk,Lenovo ThinkPad Yoga X380 | i5-8250U | 13.3&quot;,2349 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-yoga-x380-8250u/
refurbed.dk,Dell Latitude 5410 | i7-10610U | 14&quot;,2755 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5410-i7-10610u/
refurbed.dk,Dell Latitude 5530 | i7-1255U | 15.6&quot;,4559 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5530-i7-1255u/
refurbed.dk,Lenovo ThinkPad P15 G2 | i9-11950H | 15.6&quot;,12475 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p15-g2-i9-11950h/
refurbed.dk,Dell Precision 7540 | i7-9850H | 15.6&quot;,4369 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-precision-7540-i7-9850h-15-/
refurbed.dk,Lenovo ThinkPad T14 G2 | i5-1135G7 | 14&quot;,2399 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g2-1135g7/
refurbed.dk,Apple MacBook Pro 2015 | 15.4&quot;,3455 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-pro-i7-15-4/
refurbed.dk,Lenovo ThinkPad L390 | i5-8265U | 13.3&quot;,2049 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-l390-i5-8265u-13/
refurbed.dk,Lenovo ThinkPad X13 Yoga | i7-10610U | 13.3&quot;,3769 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-x13-yoga-10610u/
refurbed.dk,HP ZBook Fury 17 G8 | i7-11850H | 17.3&quot;,6985 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/hp-zbook-fury-17-g8-11850h-17-3/
refurbed.dk,Lenovo Thinkpad T14s G1 | i5-10310U | 14&quot;,2545 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g1-10310u/
refurbed.dk,Lenovo Thinkpad T14s G2 | Ryzen 5 Pro 5650U | 14&quot;,3049 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g2-5650u/
refurbed.dk,HP ProBook 640 G4 | i5-8250U | 14&quot;,1855 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/hp-probook-640-g4-8250u/
refurbed.dk,Dell Latitude 7530 | i5-1250P | 15.6&quot;,4525 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7530-i5-1250p/
refurbed.dk,Lenovo ThinkPad X390 | i5-8265U | 13.3&quot;,1975 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-x390-8265u/
refurbed.dk,HP EliteBook 840 G9 | i7-1255U | 14&quot;,4329 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-840-g9-i7-1255u/
refurbed.dk,Dell Latitude 3510 | i5-10210U | 15.6&quot;,3009 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-3510-i5-10210u/
refurbed.dk,Dell Latitude 5420 Rugged | i5-8350U | 14&quot;,6275 kr.,8.0 GB,512 GB,https://www.refurbed.dk/p/dell-latitude-rugged-5420-8350u/
refurbed.dk,Apple MacBook Pro 2018 | 13.3&quot; | Touch Bar,2575 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/apple-macbook-pro-2018-13-3-touc/
refurbed.dk,HP EliteBook 1040 G9 | i7-1255U | 14&quot;,6945 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-1040-g9-1255u/
refurbed.dk,Medion Erazer Beast 18 X1 | Core Ultra 9 275HX | 18&quot;,"32438,77 kr.",8.0 GB,120 GB,https://www.refurbed.dk/p/medion-erazer-beast-18-x1-275hx/
refurbed.dk,HP ProBook 445 G8 | Ryzen 3 5400U | 14&quot;,2165 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-445-g8-3-5400u-14/
refurbed.dk,Lenovo ThinkPad P15 G2 | i7-11800H | 15.6&quot;,5505 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p15-g2-i7-11800h/
refurbed.dk,Dell Precision 7550 | i7-10750H | 15.6&quot;,3889 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-precision-7550-10750h/
refurbed.dk,HP EliteBook 855 G8 | Ryzen 5 PRO 5650U | 15.6&quot;,4329 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-855-g8-ryzen-5650u/
refurbed.dk,Lenovo ThinkPad T490 | i5-8365U | 14&quot;,2109 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-t490-8365u/
refurbed.dk,Samsung Galaxy Book3 15 | i7-1355U | 15.6&quot;,6335 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/samsung-galaxy-book3-i7-1355u/
refurbed.dk,Microsoft Surface Laptop 3 | i5-1035G7 | 13.5&quot;,2095 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/ms-surface-laptop-3-1035g7-135/
refurbed.dk,Lenovo ThinkPad L580 | i5-8250U | 15.6&quot;,2159 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-l580-8250u/
refurbed.dk,HP ZBook Fury 17 G7 | i7-10850H | 17.3&quot;,6049 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-zbook-fury-17-g7-i7-10850h-17/
refurbed.dk,Dell Latitude 7530 | i5-1245U | 15.6&quot;,4405 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7530-i5-1245u/
refurbed.dk,HP ZBook Fury 17 G8 | i5-11500H | 17.3&quot;,7469 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-zbook-fury-17-g8-11500h-17-3/
refurbed.dk,Dell Latitude 14 3410 | i5-10310U | 14&quot;,2899 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-14-3410-10310u/
refurbed.dk,Dell Latitude 5530 | i5-1235U | 15.6&quot;,3045 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5530-i5-1235u/
refurbed.dk,HP EliteBook 860 G11 | Core Ultra 7 155H | 16&quot;,11215 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-elitebook-860-g11-7-155h/
refurbed.dk,Microsoft Surface Laptop Go 2 | i5-1135G7 | 12.4&quot;,4099 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/microsoft-surface-go-2-i5-1135g7/
refurbed.dk,Lenovo ThinkPad T495s | Ryzen 5 Pro 3500U | 14&quot;,2205 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-t495s-5-pro-3500u/
refurbed.dk,Dell Latitude 3520 | i5-1135G7 | 15.6&quot;,2945 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-3520-i5-1135g7/
refurbed.dk,Dell Latitude 3420 | i5-1145G7 | 14&quot;,2305 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-3420-i5-1145g7/
refurbed.dk,HP ProBook 440 G9 | i5-1235U | 14&quot;,2805 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-440-g9-i5-1235u/
refurbed.dk,Apple MacBook Air 2018 | 13.3&quot; | i5,2235 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/apple-macbook-air-2018-i5-13-3/
refurbed.dk,Dell Latitude 7320 | i5-1145G7 | 13.3&quot;,2125 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7320-114g7/
refurbed.dk,Dell Latitude 5300 | i5-8365U | 13.3&quot;,2165 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5300-8365u-13-3/
refurbed.dk,ASUS VivoBook 14 E410KA | N4500 | 14&quot;,2255 kr.,4.0 GB,128 GB,https://www.refurbed.dk/p/asus-vb-14-e410ka-n4500/
refurbed.dk,Lenovo Thinkpad T14 G1 | i7-10510U | 14&quot;,2349 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g1-i7-10510u/
refurbed.dk,HP EliteBook 840 G8 | i5-1135G7 | 14&quot;,2485 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-840-g8-i5-1135g7-14/
refurbed.dk,HP EliteBook 840 G11 | Core Ultra 5 125H | 14&quot;,7205 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-840-g11-5-125h/
refurbed.dk,Dell Latitude 7400 | i5-8365U | 14&quot;,1869 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7400-8365u/
refurbed.dk,HP EliteBook 830 G7 | i7-10510U | 13.3&quot;,3655 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-830-g7i7-10510u/
refurbed.dk,HP EliteBook x360 1040 G8 | i7-1165G7 | 14&quot;,4329 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-x360-1040-g8-1165g7/
refurbed.dk,Lenovo ThinkPad T14s G3 | i7-1260P | 14&quot;,6585 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g3-1260p/
refurbed.dk,Lenovo ThinkPad P52 | i7-8850H | 15.6&quot;,3505 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p52-i7-8850h/
refurbed.dk,Lenovo ThinkPad P1 G2 | E-2276M | 15.6&quot;,5725 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-p1g2-e-2276m/
refurbed.dk,HP EliteBook 860 G10 | i7-1355U | 16&quot;,8225 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-860-g10-i7-1355u/
refurbed.dk,Dell Latitude 7440 | i5-1345U | 14&quot;,5675 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7440-i5-1345u/
refurbed.dk,Lenovo ThinkPad X13 G2 | i7-1185G7 | 13.3&quot;,3149 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/lenovo-tp-x13-g2-1185g7-13-3/
